username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
MichaelOngRisk,"Finance expert in enterprise #risk management, #banking, and capital #markets; Professor of #Finance; #Physics; #Mathematics; Seeker of Light; Upholder of Truth",,4862,3740,10083,2017-02-05 16:36:44,2020-10-26 17:54:14,0,"Americans worried about Election Day violence and chaos are buying guns and toilet paper #Election2020 #violence #anarchy #antifa #America #democracy #media #FakeNews #Trump #Biden #election 
 https://t.co/K22IeRXWk0  @USATODAY","[{'text': 'Election2020', 'indices': [89, 102]}, {'text': 'violence', 'indices': [103, 112]}, {'text': 'anarchy', 'indices': [113, 121]}, {'text': 'antifa', 'indices': [122, 129]}, {'text': 'America', 'indices': [130, 138]}, {'text': 'democracy', 'indices': [139, 149]}, {'text': 'media', 'indices': [150, 156]}, {'text': 'FakeNews', 'indices': [157, 166]}, {'text': 'Trump', 'indices': [167, 173]}, {'text': 'Biden', 'indices': [174, 180]}, {'text': 'election', 'indices': [181, 190]}]"
scwrussiareport,SCW Russia Report is a project of @stevencwelsh,,99,18,431,2015-01-28 04:04:50,2020-10-26 17:50:45,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/Jy9dXhppV4,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
WashingtonWire1,"News, Security, Politics, International, Economy, Energy, Law, Health, Science, Culture & Values; project of @stevencwelsh; RT/follow not always endorsement",Washington Wire Global Report,1284,108,4679,2011-02-03 02:44:20,2020-10-26 17:50:43,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/vy5L6CQhM0,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
stevencwelsh,"attorney (D.C., Maryland), web & social media professional, analyst/commentator, law, public policy, international @CatholicFaith1 @IrishUpdate",USA,1319,321,8741,2010-01-11 06:15:18,2020-10-26 17:50:41,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/PFeJU0kpjT,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
SCW_SteveWire,Steve Welsh - SCW Communications & Analysis,USA,14,31,463,2016-06-21 01:56:54,2020-10-26 17:50:40,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/qW43xEWHcQ,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
tina_in_dc,"#Writer & #content strategist; Love hiking & yoga. Tweet on life in DC, #content strategy, #ux, #blogging, #books, #seo, #smm, women's issues & labor movement","Washington, DC",982,796,2813,2019-03-23 15:04:18,2020-10-26 17:44:46,0,(Too early to place bets-but recent poll data)#Biden vs #Trump: US presidential election 2020 poll tracker https://t.co/4Fi5myuYqu #Election2020 #election,"[{'text': 'Biden', 'indices': [46, 52]}, {'text': 'Trump', 'indices': [56, 62]}, {'text': 'Election2020', 'indices': [131, 144]}, {'text': 'election', 'indices': [145, 154]}]"
rjstevens51,"Currently Gov't Affairs for @DMGSLLC; Formerly @PAHouseGOP, @PAGOP; proud @ESUniversity alum; Fmr. School Board Member; New York Sports; All tweets are my own.","Pennsylvania, USA",3655,1285,2220,2015-02-01 16:10:39,2020-10-26 17:34:21,4,"Want to keep up with the various important national races and see which states are ""must wins"" for both President #Trump and former VP #Biden? Then download 💻 the DMGS #Election Guide &amp; Results Tracker below!

#Elections #Election2020 #GeneralElection

https://t.co/PsaXKyzcP1","[{'text': 'Trump', 'indices': [127, 133]}]"
_help_homeless,Wild life biologist ~ #notmypresident #savetheearth #epa #stoptrump 🌎,,285,298,5102,2017-08-20 22:53:07,2020-10-26 17:14:55,1,"Yes or no? Tell us in the comments below. Read both sides of the story and vote on 4b. https://t.co/L5X0WQ4Hba
#election #vote #politics #trump #news #pa #pennsylvania #elections #democrat #biden #congress #mailinballot #donaldtrump #finaldebate #democrats #america #joebiden https://t.co/n9BQdbGc7Q","[{'text': 'election', 'indices': [128, 137]}]"
4bnewsworld,The social platform bringing together both sides of controversial topics and breaking news. Download our 4b app on iOS/Android (search 4b),United States,3,26,281,2019-11-29 23:06:56,2020-10-26 17:10:44,1,"Yes or no? Tell us in the comments below. Read both sides of the story and vote on 4b. https://t.co/L5X0WQ4Hba
#election #vote #politics #trump #news #pa #pennsylvania #elections #democrat #biden #congress #mailinballot #donaldtrump #finaldebate #democrats #america #joebiden https://t.co/n9BQdbGc7Q","[{'text': 'election', 'indices': [111, 120]}, {'text': 'vote', 'indices': [121, 126]}, {'text': 'politics', 'indices': [127, 136]}, {'text': 'trump', 'indices': [137, 143]}, {'text': 'news', 'indices': [144, 149]}, {'text': 'pa', 'indices': [150, 153]}, {'text': 'pennsylvania', 'indices': [154, 167]}, {'text': 'elections', 'indices': [168, 178]}, {'text': 'democrat', 'indices': [179, 188]}, {'text': 'biden', 'indices': [189, 195]}, {'text': 'congress', 'indices': [196, 205]}, {'text': 'mailinballot', 'indices': [206, 219]}, {'text': 'donaldtrump', 'indices': [220, 232]}, {'text': 'finaldebate', 'indices': [233, 245]}, {'text': 'democrats', 'indices': [246, 256]}, {'text': 'america', 'indices': [257, 265]}, {'text': 'joebiden', 'indices': [266, 275]}]"
nickolasbenson,"#RockPopCountryBlues Singer/Songwriter moves like Jagger, swagger like Strait. Get 1 Song a month for $1 here...",Hollywood,44523,53815,6328,2011-03-17 03:00:21,2020-10-26 16:45:11,0,"With #TheBooHooNews
An #orange #sky, and this #orangeguy..

#Rock @TheseLovers #Live #Performance of #TheBooHooNews Here! https://t.co/lBNZLWeEXb

#vote #potus #election #trump #pence #biden #harris https://t.co/obNEPw1I2J","[{'text': 'TheBooHooNews', 'indices': [5, 19]}, {'text': 'orange', 'indices': [23, 30]}, {'text': 'sky', 'indices': [31, 35]}, {'text': 'orangeguy', 'indices': [46, 56]}, {'text': 'Rock', 'indices': [60, 65]}, {'text': 'Live', 'indices': [79, 84]}, {'text': 'Performance', 'indices': [85, 97]}, {'text': 'TheBooHooNews', 'indices': [101, 115]}, {'text': 'vote', 'indices': [147, 152]}, {'text': 'potus', 'indices': [153, 159]}, {'text': 'election', 'indices': [160, 169]}, {'text': 'trump', 'indices': [170, 176]}, {'text': 'pence', 'indices': [177, 183]}, {'text': 'biden', 'indices': [184, 190]}, {'text': 'harris', 'indices': [191, 198]}]"
AbdulShakur41,,,1671,554,89464,2014-06-25 03:06:47,2020-10-26 16:34:19,17,"“I’m not pitching for neither one of these, #Trump nor #Biden. You vote your own self interest. I have my vote. I vote for Christ. I vote for The Messiah!”—- @minishmael #NOISundays #Election #Vote #BlackAgenda","[{'text': 'Trump', 'indices': [62, 68]}, {'text': 'Biden', 'indices': [73, 79]}]"
falanxassynt,"Helping organisations across the globe understand, predict, and manage complex risks and issues.","London, Hong Kong and Dubai",730,1600,1357,2010-02-11 12:10:02,2020-10-26 16:19:48,0,"#FullReport: #Biden remains likely to win the approaching US #election, but #Trump’s potential refusal to accept the outcome amid widespread mail-in voting risks causing protracted political uncertainty. Read our full report for the implications. https://t.co/Fk7FwwM2Gy","[{'text': 'FullReport', 'indices': [0, 11]}, {'text': 'Biden', 'indices': [13, 19]}, {'text': 'election', 'indices': [61, 70]}, {'text': 'Trump', 'indices': [76, 82]}]"
BayAreaCoups,"Otherwise known as the #Coupon King, BAC has been compared to Jack of Benny for frugality and to #save folks #money in the #SanFrancisco #BayArea #deals #sales","San Francisco, Bay Area, CA",3231,905,23115,2010-05-12 21:08:35,2020-10-26 16:15:26,0,"#Election Special-Media Cover-up,Comp Events, #Halloween &gt;&gt;&gt;https://t.co/JkFqQNRBSR #media #censorship #trump #biden https://t.co/HgJUCNn2QW","[{'text': 'Election', 'indices': [0, 9]}, {'text': 'Halloween', 'indices': [46, 56]}, {'text': 'media', 'indices': [93, 99]}, {'text': 'censorship', 'indices': [100, 111]}, {'text': 'trump', 'indices': [112, 118]}, {'text': 'biden', 'indices': [119, 125]}]"
SuiteNetwork,Luxury Suites #NFL #NBA #MLB #NHL Games and Concerts - Single Event Rentals - Client and Employee Entertainment,US,360,641,10433,2011-07-28 01:26:11,2020-10-26 16:12:16,8,"It's Smarter to Bet on Trump Winning Because That Would Be the Short-term Play. If Biden Wins, Then Trump Will Likely Dispute It and Delay Results. 

#Trump #Biden #Election2020 #ShortTerm #Dispute #Election #Polls #Republicans #Democrats #CNBC",[]
MLBSuites,"MLB Luxury Suites, Single Game Rentals, Client and Employee Entertainment, Business Events and Parties",,279,1138,3284,2013-11-07 17:31:13,2020-10-26 16:11:46,8,"It's Smarter to Bet on Trump Winning Because That Would Be the Short-term Play. If Biden Wins, Then Trump Will Likely Dispute It and Delay Results. 

#Trump #Biden #Election2020 #ShortTerm #Dispute #Election #Polls #Republicans #Democrats #CNBC",[]
NBASuites,"NBA Luxury Suites, Single Game Rentals, Client and Employee Entertainment",US and Canada,453,2019,2893,2013-11-07 17:38:34,2020-10-26 16:11:23,8,"It's Smarter to Bet on Trump Winning Because That Would Be the Short-term Play. If Biden Wins, Then Trump Will Likely Dispute It and Delay Results. 

#Trump #Biden #Election2020 #ShortTerm #Dispute #Election #Polls #Republicans #Democrats #CNBC",[]
NHLSuites,"NHL Luxury Suites, Single Game Rentals, Entertain Clients or Employees, Business Events and Parties",US and Canada,162,712,2770,2013-11-07 17:18:48,2020-10-26 16:10:43,8,"It's Smarter to Bet on Trump Winning Because That Would Be the Short-term Play. If Biden Wins, Then Trump Will Likely Dispute It and Delay Results. 

#Trump #Biden #Election2020 #ShortTerm #Dispute #Election #Polls #Republicans #Democrats #CNBC",[]
FreeMoney28,Picks. Sports. Entertainment. News. Hopefully Breaking....,Jersey,198,13,2416,2019-05-26 04:14:26,2020-10-26 16:09:38,8,"It's Smarter to Bet on Trump Winning Because That Would Be the Short-term Play. If Biden Wins, Then Trump Will Likely Dispute It and Delay Results. 

#Trump #Biden #Election2020 #ShortTerm #Dispute #Election #Polls #Republicans #Democrats #CNBC",[]
tildieandchewie,"The Adventures of Tildie and Chewie. A little girl's imagination takes her to a galaxy far, far away. Created by Patrick Lind https://t.co/yhj5wFEbpO","A Galaxy far, far away",488,441,722,2018-01-28 18:34:45,2020-10-26 20:16:48,0,"A vote against Trump is a vote against autocrats everywhere
.
.
.
#putin #trump #russia #usa #vote #voteblue2020 #voteart #election #election2020 #biden #joebiden #bidenharris2020 #warning #VoteBlueToEndThisNightmare #VoteBlueDownTheBallot https://t.co/ouN5B3AENB","[{'text': 'putin', 'indices': [66, 72]}, {'text': 'trump', 'indices': [73, 79]}, {'text': 'russia', 'indices': [80, 87]}, {'text': 'usa', 'indices': [88, 92]}, {'text': 'vote', 'indices': [93, 98]}, {'text': 'voteblue2020', 'indices': [99, 112]}, {'text': 'voteart', 'indices': [113, 121]}, {'text': 'election', 'indices': [122, 131]}, {'text': 'election2020', 'indices': [132, 145]}, {'text': 'biden', 'indices': [146, 152]}, {'text': 'joebiden', 'indices': [153, 162]}, {'text': 'bidenharris2020', 'indices': [163, 179]}, {'text': 'warning', 'indices': [180, 188]}, {'text': 'VoteBlueToEndThisNightmare', 'indices': [189, 216]}, {'text': 'VoteBlueDownTheBallot', 'indices': [217, 239]}]"
R22MAGNA,,,397,97,12311,2015-12-17 19:34:54,2020-10-26 20:13:38,0,"Wow... Get the popcorn ready....!

#election #Trump #Biden #Pennsylvania #Michigan #Wisconsin  #MAGA https://t.co/YktSM99yBh","[{'text': 'election', 'indices': [35, 44]}, {'text': 'Trump', 'indices': [45, 51]}, {'text': 'Biden', 'indices': [52, 58]}, {'text': 'Pennsylvania', 'indices': [59, 72]}, {'text': 'Michigan', 'indices': [73, 82]}, {'text': 'Wisconsin', 'indices': [83, 93]}, {'text': 'MAGA', 'indices': [95, 100]}]"
Marsha_4_Trump,"Trump supporter! I follow back all Patriots.  I love America and our President.  🇺🇸

#TRUMP2020LANDSLIDEVICTORY

No DMs -Not looking for relationship",,7274,7876,148807,2015-04-21 02:02:20,2020-10-26 20:12:52,2,God has now taken to ringing church bells every time Joe Biden begins to lie.... #biden #trump #vote #election https://t.co/flstr1fMDg,"[{'text': 'biden', 'indices': [102, 108]}, {'text': 'trump', 'indices': [109, 115]}, {'text': 'vote', 'indices': [116, 121]}, {'text': 'election', 'indices': [122, 131]}]"
HoustonTake0ver,"Aficionado of literature, love and life","Houston, TX",440,93,6303,2015-03-30 03:49:21,2020-10-26 20:08:58,2,God has now taken to ringing church bells every time Joe Biden begins to lie.... #biden #trump #vote #election https://t.co/flstr1fMDg,"[{'text': 'biden', 'indices': [81, 87]}, {'text': 'trump', 'indices': [88, 94]}, {'text': 'vote', 'indices': [95, 100]}, {'text': 'election', 'indices': [101, 110]}]"
ArcEng9154644,"Suspicious mind and veteran researcher (who excels at Bad Taste and Poor Judgment).

Imagine Lt. Columbo, Commissioner Lebel, and Mitchell Gant rolled into one.","Bronx, New York",209,214,13844,2019-01-02 08:26:42,2020-10-26 19:42:04,0,"I'm hoping for a close, disputed election.

#Election2020 #8MoreDays #Trump #Biden #Election #Election2000 #BushVGore https://t.co/BNi2DYiSfQ","[{'text': 'Election2020', 'indices': [44, 57]}, {'text': '8MoreDays', 'indices': [58, 68]}, {'text': 'Trump', 'indices': [69, 75]}, {'text': 'Biden', 'indices': [76, 82]}, {'text': 'Election', 'indices': [83, 92]}, {'text': 'Election2000', 'indices': [93, 106]}, {'text': 'BushVGore', 'indices': [107, 117]}]"
RubberNews,Where the rubber industry gets its news first.,"Akron, Ohio",979,5610,14086,2009-05-19 15:24:57,2020-10-26 19:30:08,1,"Depending on who wins the White House and who controls Congress, life could look much different in 2021, especially when it comes to issues including taxation, regulation, climate change and infrastructure repair.
#election #rubbernews #trump #biden
https://t.co/YjtC9VYBRW",[]
John_Zang,"@DMGSLLC Senior Policy Analyst, @AUWCL J.D. Candidate, a political Pennsylvanian now living in Washington, DC","Washington, DC",314,451,2457,2011-01-30 21:53:37,2020-10-26 19:05:24,4,"Want to keep up with the various important national races and see which states are ""must wins"" for both President #Trump and former VP #Biden? Then download 💻 the DMGS #Election Guide &amp; Results Tracker below!

#Elections #Election2020 #GeneralElection

https://t.co/PsaXKyzcP1","[{'text': 'Trump', 'indices': [127, 133]}]"
BAL_Immigration,We are a global firm singularly focused on meeting the immigration challenges of corporate clients around the world.,,97,4625,19894,2011-12-15 21:08:13,2020-10-26 19:02:02,1,"What will high-skilled #immigration policy look like following the 2020 #election? Join BAL’s Government Strategies Group on Thursday, October 29, 2020 to learn what a #Trump or #Biden win means for your US immigration program. Register here: https://t.co/3VpOXxvGby #2020election https://t.co/VBND6CheFl","[{'text': 'immigration', 'indices': [23, 35]}, {'text': 'election', 'indices': [72, 81]}, {'text': 'Trump', 'indices': [168, 174]}, {'text': 'Biden', 'indices': [178, 184]}, {'text': '2020election', 'indices': [267, 280]}]"
davidjagielski,"I write about healthcare and cannabis stocks on https://t.co/diRR85V59i; all industries on https://t.co/cO3KKBf79Z
https://t.co/OTNXdzZhq1
https://t.co/FcAHXlvIyQ",,8,316,621,2016-02-09 00:43:13,2020-10-26 19:00:01,0,"Forget Trump vs. Biden: Cannabis Investors Should Focus on These Election-Night Results

https://t.co/ctLiMsGUOc

#cannabis #investing #stocks #potstocks #marijuanastocks #election #biden #trump $CURLF $TCNNF $ACB $CGC $GTBIF","[{'text': 'cannabis', 'indices': [114, 123]}, {'text': 'investing', 'indices': [124, 134]}, {'text': 'stocks', 'indices': [135, 142]}, {'text': 'potstocks', 'indices': [143, 153]}, {'text': 'marijuanastocks', 'indices': [154, 170]}, {'text': 'election', 'indices': [171, 180]}, {'text': 'biden', 'indices': [181, 187]}, {'text': 'trump', 'indices': [188, 194]}]"
_MisterOwl,"I respect strength, hate belligerent ignorance, detest fake news & bullshit conspiracies, love family, & value life over trend, so I’m vegetarian. 🤷🏻‍♂️ hi.",13 mi. from your location.,23,32,1570,2013-12-05 00:38:12,2020-10-26 18:32:36,1,"#Biden lost this race when he threatened #oilandgas. There are powers far greater than our figureheads, and if you think that they're going to let him back in at the #election, you're crazy.
#Trump #Trump2020  #MAGA","[{'text': 'Biden', 'indices': [0, 6]}, {'text': 'oilandgas', 'indices': [41, 51]}, {'text': 'election', 'indices': [166, 175]}, {'text': 'Trump', 'indices': [191, 197]}, {'text': 'Trump2020', 'indices': [198, 208]}, {'text': 'MAGA', 'indices': [210, 215]}]"
RebelLeader10,#RebelLeader #TheResistance #AntiTrump #ThePeople #RebelScum #StrongerTogether #NeverthelessShePersisted,Yavin,2266,2183,41053,2017-12-14 10:26:26,2020-10-26 18:06:49,0,"@Nate_Cohn It's hard to imagine undecideds breaking for #Trump as an incumbent with the most publicized record of any #president* in history.

In 2016, undecideds broke late for the incumbent tipping the #election.

No reason to believe undecided won't similarly break for #Biden in 2020.","[{'text': 'Trump', 'indices': [56, 62]}, {'text': 'president', 'indices': [118, 128]}, {'text': 'election', 'indices': [204, 213]}, {'text': 'Biden', 'indices': [273, 279]}]"
MichaelOngRisk,"Finance expert in enterprise #risk management, #banking, and capital #markets; Professor of #Finance; #Physics; #Mathematics; Seeker of Light; Upholder of Truth",,4862,3740,10083,2017-02-05 16:36:44,2020-10-26 17:56:15,0,"The week in polls: Trump gains in 9 of 12 swing states, but Biden still leads in 10 of them #Election2020 #Trump #Biden #Democrats #Republicans #election #polls 
https://t.co/tOftjOwHcZ  @USATODAY","[{'text': 'Election2020', 'indices': [92, 105]}, {'text': 'Trump', 'indices': [106, 112]}, {'text': 'Biden', 'indices': [113, 119]}, {'text': 'Democrats', 'indices': [120, 130]}, {'text': 'Republicans', 'indices': [131, 143]}, {'text': 'election', 'indices': [144, 153]}, {'text': 'polls', 'indices': [154, 160]}]"
MichaelOngRisk,"Finance expert in enterprise #risk management, #banking, and capital #markets; Professor of #Finance; #Physics; #Mathematics; Seeker of Light; Upholder of Truth",,4862,3740,10083,2017-02-05 16:36:44,2020-10-26 17:54:14,0,"Americans worried about Election Day violence and chaos are buying guns and toilet paper #Election2020 #violence #anarchy #antifa #America #democracy #media #FakeNews #Trump #Biden #election 
 https://t.co/K22IeRXWk0  @USATODAY","[{'text': 'Election2020', 'indices': [89, 102]}, {'text': 'violence', 'indices': [103, 112]}, {'text': 'anarchy', 'indices': [113, 121]}, {'text': 'antifa', 'indices': [122, 129]}, {'text': 'America', 'indices': [130, 138]}, {'text': 'democracy', 'indices': [139, 149]}, {'text': 'media', 'indices': [150, 156]}, {'text': 'FakeNews', 'indices': [157, 166]}, {'text': 'Trump', 'indices': [167, 173]}, {'text': 'Biden', 'indices': [174, 180]}, {'text': 'election', 'indices': [181, 190]}]"
scwrussiareport,SCW Russia Report is a project of @stevencwelsh,,99,18,431,2015-01-28 04:04:50,2020-10-26 17:50:45,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/Jy9dXhppV4,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
WashingtonWire1,"News, Security, Politics, International, Economy, Energy, Law, Health, Science, Culture & Values; project of @stevencwelsh; RT/follow not always endorsement",Washington Wire Global Report,1284,108,4679,2011-02-03 02:44:20,2020-10-26 17:50:43,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/vy5L6CQhM0,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
stevencwelsh,"attorney (D.C., Maryland), web & social media professional, analyst/commentator, law, public policy, international @CatholicFaith1 @IrishUpdate",USA,1319,321,8741,2010-01-11 06:15:18,2020-10-26 17:50:41,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/PFeJU0kpjT,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
SCW_SteveWire,Steve Welsh - SCW Communications & Analysis,USA,14,31,463,2016-06-21 01:56:54,2020-10-26 17:50:40,0,Trump Surges into Lead With 1-Point Advantage Over Biden in Latest Rasmussen Poll ………. @RealDonaldTrump #TRUMP #ELECTION #BIDEN #2020ELECTION #POLLS #TRUMPLEAD #RASMUSSEN https://t.co/qW43xEWHcQ,"[{'text': 'TRUMP', 'indices': [104, 110]}, {'text': 'ELECTION', 'indices': [111, 120]}, {'text': 'BIDEN', 'indices': [121, 127]}, {'text': '2020ELECTION', 'indices': [128, 141]}, {'text': 'POLLS', 'indices': [142, 148]}, {'text': 'TRUMPLEAD', 'indices': [149, 159]}, {'text': 'RASMUSSEN', 'indices': [160, 170]}]"
tina_in_dc,"#Writer & #content strategist; Love hiking & yoga. Tweet on life in DC, #content strategy, #ux, #blogging, #books, #seo, #smm, women's issues & labor movement","Washington, DC",982,796,2813,2019-03-23 15:04:18,2020-10-26 17:44:46,0,(Too early to place bets-but recent poll data)#Biden vs #Trump: US presidential election 2020 poll tracker https://t.co/4Fi5myuYqu #Election2020 #election,"[{'text': 'Biden', 'indices': [46, 52]}, {'text': 'Trump', 'indices': [56, 62]}, {'text': 'Election2020', 'indices': [131, 144]}, {'text': 'election', 'indices': [145, 154]}]"
rjstevens51,"Currently Gov't Affairs for @DMGSLLC; Formerly @PAHouseGOP, @PAGOP; proud @ESUniversity alum; Fmr. School Board Member; New York Sports; All tweets are my own.","Pennsylvania, USA",3655,1285,2220,2015-02-01 16:10:39,2020-10-26 17:34:21,4,"Want to keep up with the various important national races and see which states are ""must wins"" for both President #Trump and former VP #Biden? Then download 💻 the DMGS #Election Guide &amp; Results Tracker below!

#Elections #Election2020 #GeneralElection

https://t.co/PsaXKyzcP1","[{'text': 'Trump', 'indices': [127, 133]}]"
_help_homeless,Wild life biologist ~ #notmypresident #savetheearth #epa #stoptrump 🌎,,285,298,5102,2017-08-20 22:53:07,2020-10-26 17:14:55,1,"Yes or no? Tell us in the comments below. Read both sides of the story and vote on 4b. https://t.co/L5X0WQ4Hba
#election #vote #politics #trump #news #pa #pennsylvania #elections #democrat #biden #congress #mailinballot #donaldtrump #finaldebate #democrats #america #joebiden https://t.co/n9BQdbGc7Q","[{'text': 'election', 'indices': [128, 137]}]"
4bnewsworld,The social platform bringing together both sides of controversial topics and breaking news. Download our 4b app on iOS/Android (search 4b),United States,3,26,281,2019-11-29 23:06:56,2020-10-26 17:10:44,1,"Yes or no? Tell us in the comments below. Read both sides of the story and vote on 4b. https://t.co/L5X0WQ4Hba
#election #vote #politics #trump #news #pa #pennsylvania #elections #democrat #biden #congress #mailinballot #donaldtrump #finaldebate #democrats #america #joebiden https://t.co/n9BQdbGc7Q","[{'text': 'election', 'indices': [111, 120]}, {'text': 'vote', 'indices': [121, 126]}, {'text': 'politics', 'indices': [127, 136]}, {'text': 'trump', 'indices': [137, 143]}, {'text': 'news', 'indices': [144, 149]}, {'text': 'pa', 'indices': [150, 153]}, {'text': 'pennsylvania', 'indices': [154, 167]}, {'text': 'elections', 'indices': [168, 178]}, {'text': 'democrat', 'indices': [179, 188]}, {'text': 'biden', 'indices': [189, 195]}, {'text': 'congress', 'indices': [196, 205]}, {'text': 'mailinballot', 'indices': [206, 219]}, {'text': 'donaldtrump', 'indices': [220, 232]}, {'text': 'finaldebate', 'indices': [233, 245]}, {'text': 'democrats', 'indices': [246, 256]}, {'text': 'america', 'indices': [257, 265]}, {'text': 'joebiden', 'indices': [266, 275]}]"
nickolasbenson,"#RockPopCountryBlues Singer/Songwriter moves like Jagger, swagger like Strait. Get 1 Song a month for $1 here...",Hollywood,44523,53815,6328,2011-03-17 03:00:21,2020-10-26 16:45:11,0,"With #TheBooHooNews
An #orange #sky, and this #orangeguy..

#Rock @TheseLovers #Live #Performance of #TheBooHooNews Here! https://t.co/lBNZLWeEXb

#vote #potus #election #trump #pence #biden #harris https://t.co/obNEPw1I2J","[{'text': 'TheBooHooNews', 'indices': [5, 19]}, {'text': 'orange', 'indices': [23, 30]}, {'text': 'sky', 'indices': [31, 35]}, {'text': 'orangeguy', 'indices': [46, 56]}, {'text': 'Rock', 'indices': [60, 65]}, {'text': 'Live', 'indices': [79, 84]}, {'text': 'Performance', 'indices': [85, 97]}, {'text': 'TheBooHooNews', 'indices': [101, 115]}, {'text': 'vote', 'indices': [147, 152]}, {'text': 'potus', 'indices': [153, 159]}, {'text': 'election', 'indices': [160, 169]}, {'text': 'trump', 'indices': [170, 176]}, {'text': 'pence', 'indices': [177, 183]}, {'text': 'biden', 'indices': [184, 190]}, {'text': 'harris', 'indices': [191, 198]}]"
AbdulShakur41,,,1671,554,89464,2014-06-25 03:06:47,2020-10-26 16:34:19,17,"“I’m not pitching for neither one of these, #Trump nor #Biden. You vote your own self interest. I have my vote. I vote for Christ. I vote for The Messiah!”—- @minishmael #NOISundays #Election #Vote #BlackAgenda","[{'text': 'Trump', 'indices': [62, 68]}, {'text': 'Biden', 'indices': [73, 79]}]"
